iteration,eil51,eil76,kroA100,gr202
256,35.58685446,75.27881041,180.5770134,39.88197211
257,35.58685446,75.27881041,180.2537356,39.88197211
258,35.39906103,75.27881041,179.1321304,39.88197211
259,35.23474178,75.16728625,178.448924,39.88197211
260,35.23474178,74.55390335,178.448924,39.88197211
261,35.16431925,74.14498141,178.4202613,39.76294821
262,35.16431925,73.90334572,177.8018983,39.76294821
263,35.16431925,73.866171,177.8018983,39.76294821
264,35.16431925,73.53159851,177.8018983,39.29183267
265,35,73.42007435,177.6313316,39.29183267
266,35,73.34572491,177.4729819,39.29183267
267,35,73.08550186,176.8334743,39.29183267
268,35,72.86245353,176.7296307,39.29183267
269,35,72.86245353,176.3795696,39.29183267
270,34.76525822,72.86245353,174.7504934,39.29183267
271,34.76525822,72.71375465,174.3135044,39.29183267
272,34.76525822,72.56505576,174.3135044,39.29183267
273,34.10798122,72.37918216,173.3051405,39.29183267
274,34.10798122,72.17472119,172.8813081,39.29183267
275,34.10798122,72.08178439,172.8018983,39.29183267
276,34.01408451,71.67286245,172.4321022,39.29183267
277,34.01408451,71.67286245,172.4321022,39.29183267
278,34.01408451,71.61710037,171.795414,39.19322709
279,34.01408451,71.56133829,171.3377502,39.19322709
280,34.01408451,71.56133829,170.9087492,39.19322709
281,34.01408451,71.54275093,170.9087492,39.19322709
282,33.56807512,71.54275093,169.9445541,39.19322709
283,33.56807512,71.2267658,169.7316981,39.19322709
284,33.56807512,71.09665428,169.7316981,39.19322709
285,33.54460094,70.98513011,169.5390471,39.10806773
286,33.00469484,70.98513011,169.4145287,39.10806773
287,32.65258216,70.91078067,169.4145287,39.10806773
288,32.62910798,70.91078067,168.8901419,39.10806773
289,32.62910798,70.72490706,168.5175265,39.10806773
290,32.3943662,70.27881041,168.4118034,39.10806773
291,32.32394366,70.26022305,167.5519218,39.10806773
292,32.23004695,70.18587361,167.2074993,39.10806773
293,31.99530516,69.83271375,166.641763,39.10806773
294,31.99530516,69.72118959,166.350437,39.10806773
295,31.99530516,69.72118959,166.0182314,39.10806773
296,31.85446009,69.59107807,165.7546283,39.10806773
297,31.85446009,69.59107807,165.1597594,39.10806773
298,31.85446009,69.33085502,164.4643361,39.10806773
299,31.85446009,69.20074349,164.4239263,39.10806773
300,31.85446009,68.99628253,164.1711305,39.10806773
301,31.78403756,68.90334572,163.4973217,39.0438247
302,31.78403756,68.79182156,163.3756226,39.0438247
303,31.78403756,68.55018587,162.5519218,39.0438247
304,31.78403756,68.47583643,162.1844751,38.94870518
305,31.31455399,68.47583643,161.1004605,38.94870518
306,31.24413146,68.23420074,160.7264355,38.94870518
307,31.03286385,68.23420074,160.4849168,38.94870518
308,31.00938967,68.19702602,159.6386618,38.94870518
309,31.00938967,67.93680297,159.6386618,38.94870518
310,31.00938967,67.86245353,158.787238,38.92679283
311,30.70422535,67.71375465,158.5212856,38.92679283
312,30.657277,67.47211896,158.3944178,38.92679283
313,30.657277,67.37918216,157.6092473,38.92679283
